"uuid","created","event","id"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:18.980282","pv","99b9f84e-64c9-4132-947d-72f6fdc9532d"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:19.523027","pv","df568173-9044-4ab9-bb80-e4a37347d149"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:19.665745","pv","0a5e2bed-709c-48c6-80a8-184b232ec075"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:20.377011","pv","c5fc1588-8231-4511-90bd-f1122b02b6a1"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:20.698989","pv","91b0619b-4f01-4ff5-8889-a6f8e7ec4724"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:21.112125","pv","6e8b5692-ed4a-406d-900e-90e5541ee30d"
"b2a82145-7e49-4226-8fda-2e89f2d354dd","2020-11-02 00:35:21.126105","Saves","2f895c09-2765-4053-a97e-489d64365a36"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:21.793928","pv","0c0b3650-d264-4173-b68d-b6234785dc9e"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:21.924143","pv","b8f9ecf3-f612-4967-aab7-d279d55b56ec"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:22.558703","pv","0ce1bba9-1a79-4b29-9a97-a8d7b9744e12"
"36beabd4-4246-45ed-974e-dcd1437f2157","2020-11-02 00:35:22.878075","cross_onboarding_progress","7a342cbb-8724-4883-9ece-ac39a6376b44"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:23.147946","pv","8eec97df-5f53-4327-826c-e8d541ebbb24"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:23.26269","pv","ab6cb10c-20fd-40d0-92d8-a41d51c088b2"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:24.085793","pv","9642ba7f-b4f6-46d0-a755-3926dbcc705b"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:24.363861","pv","9dc3d7de-2a27-45a5-b145-607654d54732"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:25.130634","pv","d4dda31f-e6c9-4d7d-96aa-ad3d56e10cd6"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:25.654562","pv","05cb24a0-fd3a-492c-990d-56ca1199e6ac"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:25.824971","pv","9cbdc559-55d6-49ae-bdc2-3de4d0ca775b"
"f26936d1-0e20-443a-9841-24abee64d856","2020-11-02 00:35:26.415881","onboarding_start_Let'stakeatour","24a017d4-21ae-4694-a6f2-5d1535e9ff7c"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:26.560426","pv","45b4bfd7-bd39-4d53-8454-cad558e7c9ab"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:26.803804","pv","9497d076-7f00-45b1-9a01-7209aefb41df"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:27.323712","pv","19451332-560a-4018-8435-fbb4c39429bf"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:28.025085","pv","d23cb653-2820-46ac-855d-529163775d6d"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:28.025383","pv","4702d81b-ef5f-415e-abe3-1b4832656bc0"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:29.037789","pv","540dd175-cbf9-4552-aadf-967d7c3dfee7"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:29.229485","pv","9a5cbe91-d396-4cef-a632-403ce21dcb8f"
"ddc49bfa-574a-4597-be7b-159cc1f12bd0","2020-11-02 00:35:29.604918","TimeBanner opened -theme3","10743edb-86a8-4846-99a6-43b9b1daa5da"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:29.69606","pv","d246079d-b369-4688-8327-7169b650d407"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:30.445906","pv","773383c4-b5a0-4ef8-afff-fe0a4bf35772"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:30.582115","pv","58281cd7-acd6-407e-8439-4d36ea356881"
"540fa6d4-8c90-4fa7-9783-74ada0369e78","2020-11-02 00:35:30.882972","Renderer_Export_Default_Download_Start","8bd1aa9c-568b-49bb-be67-55215f33f1c5"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:31.165954","pv","3070191d-b3af-4931-a6c1-d8728c02fefa"
"36d071b4-dc5a-4e09-8809-6824f2d7447c","2020-11-02 00:35:31.740173","Saves","5ba96ac9-2622-4f8a-af35-34c86c76c25c"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:31.920047","pv","46c9d513-a0a5-4f20-8ea8-573cf1ac0950"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:31.943917","pv","5e0e613d-281b-4b2a-ab9a-e4fd51cc4fb1"
"db773647-4d5f-44f7-9741-9c67903a6bcb","2020-11-02 00:35:32.493213","Saves","6ea5a25d-7c09-4ede-913e-4f96385f3ada"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:32.948682","pv","dc3d8a0f-c892-40bb-a4ac-fe53994a19ea"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:33.114038","pv","f5379f69-8279-4f4b-9e3d-66c94d66c83f"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:33.667254","pv","af4432bb-7d35-4311-a92c-5fa9f07ff12b"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:34.466815","pv","4fd24a60-c571-4d36-90a3-0da7a7b0d6fe"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:34.470217","pv","4809cca9-6c87-4021-a16b-0a251ea218c7"
"db773647-4d5f-44f7-9741-9c67903a6bcb","2020-11-02 00:35:34.569454","ViewerMode","6742420f-dd39-439c-a201-2a9e6d2276b9"
"db773647-4d5f-44f7-9741-9c67903a6bcb","2020-11-02 00:35:34.582826","Time in OBJECT","f9ced804-2304-4e33-817c-083ed7750cc9"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:35.311664","pv","0fa38e2e-7e44-46f2-b171-a92af131a18a"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:36.061902","pv","21e196bd-a53c-40b2-9b81-45d07de7ebab"
"db773647-4d5f-44f7-9741-9c67903a6bcb","2020-11-02 00:35:36.1611","Embed_Generate_Start","4d154e61-6a95-4258-a82f-f28fb4de782c"
"db773647-4d5f-44f7-9741-9c67903a6bcb","2020-11-02 00:35:36.604185","Saves","8c22815a-542d-420f-88e9-53193fef7928"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:37.042851","pv","8de74b09-84e5-4019-8d96-486f5486c803"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:37.473855","pv","bf616e78-0792-4f7d-bee1-601a9d5bf58e"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:38.026007","pv","320c2203-0a4f-4b84-aeb5-882fc37964f5"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:38.654592","pv","3cbabca4-1558-4d16-ae0a-aecd3db7e34d"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:38.659816","pv","5610a7d3-7030-4bbc-b61e-c72b0650b294"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:39.43994","pv","3e3322d2-17d4-489a-b2a7-73f67bc1d874"
"d97441fc-caab-4761-9155-8d2c7a3e8b8c","2020-11-02 00:35:39.828049","Marquee","2292be8f-165c-484b-8b9e-e1e32deb218d"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:39.833645","pv","742894a2-75b0-455e-81f2-0ca96c10c5dd"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:40.105579","pv","76226b13-5303-497a-af80-c803e887e7e4"
"e1ebdbe1-e38a-40e6-9d6f-459c00b8058b","2020-11-02 00:35:40.624266","Saves","15b141ed-2793-497f-8f8b-a6204e17a17f"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:40.828542","pv","ea2baf85-ed9a-4fae-bc28-221f03b7d131"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:41.122083","pv","da52fabc-da5b-45bd-a064-fa78adfbcb67"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:41.570768","pv","14b02a41-299c-49f7-b921-6c388ab34084"
"8b829e17-ba74-40ca-b1ff-63fcf989bfde","2020-11-02 00:35:41.649341","EditMode","db018a92-2858-416a-9d00-1398ad2e0a58"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:42.367265","pv","f405c7c1-b7a3-4b44-b077-9b72fc39ad94"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:42.399607","pv","16a331ca-1f9d-4625-803b-722a28fe1394"
"8318b8d8-ca5f-4aa4-8420-925d39ea7d12","2020-11-02 00:35:42.452134","Saves","63cb8797-8b24-4828-a6dc-01c624d68d87"
"8318b8d8-ca5f-4aa4-8420-925d39ea7d12","2020-11-02 00:35:42.505035","Save","7e8281b7-1fcf-430a-8d9f-e2c60ab243cd"
"8b829e17-ba74-40ca-b1ff-63fcf989bfde","2020-11-02 00:35:42.852381","Bake","4afda403-3bab-46db-802c-a828312978d5"
"8b829e17-ba74-40ca-b1ff-63fcf989bfde","2020-11-02 00:35:42.893744","Time in OBJECT","d272156e-1c01-4026-86b2-459e90389fed"
"1f08d42a-d3ff-426f-b434-1a7aa133b5a6","2020-11-02 00:35:42.991371","TimeBanner opened -theme3","2cbf4822-3aaf-4e89-b23e-40667f211cef"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:43.037937","pv","3f7be92a-8b8c-4018-9725-551daba1f498"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:43.580265","pv","0d9641df-0f64-4635-a1bf-749628850362"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:43.71176","pv","ee1c7df9-185f-4fdd-99c3-c4d5610c28c8"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:44.408008","pv","5d723aba-24e3-4476-88a3-62d159440700"
"d47d1052-0e5b-4883-8bb4-e942aa186edc","2020-11-02 00:35:44.486233","renderToggle_play","3fe841a5-5a8e-4bc2-ae04-5cc2a0c3eebe"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:44.796403","pv","d9214bd1-b7c6-439d-a430-f460da4a606a"
"8318b8d8-ca5f-4aa4-8420-925d39ea7d12","2020-11-02 00:35:44.939409","Saves","6a3f15d5-fdbf-414a-94a6-97f351ec5621"
"8318b8d8-ca5f-4aa4-8420-925d39ea7d12","2020-11-02 00:35:44.949984","Time in OBJECT","7b036fb6-38ad-4889-ae2b-368d43d7c52c"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:45.210192","pv","ad31d0fa-0bae-450c-9da7-a5fb74ab5ba0"
"d47d1052-0e5b-4883-8bb4-e942aa186edc","2020-11-02 00:35:45.296731","Renderer_Default_Rendering_Start","95304bf0-ad35-4c7d-ad2c-5456729608a6"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:45.939812","pv","aaeb641d-0ba4-4983-a42c-00d92fb4a789"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:45.990972","pv","57031afc-3e95-4e7a-9a16-8bd523afa71d"
"8318b8d8-ca5f-4aa4-8420-925d39ea7d12","2020-11-02 00:35:46.504478","pv","9286b118-87b1-4b25-95c1-d5daed229048"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:46.655736","pv","ccd628ef-9c47-4f01-aa01-40d7590a5e26"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:47.190321","pv","f7942519-a527-4af0-bd52-f927f785bd7c"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:47.460675","pv","50e097d8-8dd4-4705-b128-49a53b81203f"
"1f76d167-8045-4890-bec0-60e2ae6514e4","2020-11-02 00:35:47.804155","LibraryMode","72556e68-a8ab-42f8-8f72-34f78130917d"
"1f76d167-8045-4890-bec0-60e2ae6514e4","2020-11-02 00:35:47.804432","Time in OBJECT","bb5ca020-e830-4b54-9c3b-90e05b259307"
"1f76d167-8045-4890-bec0-60e2ae6514e4","2020-11-02 00:35:47.822732","cross_importTranslation_tesselationLevel","99c79dd5-741c-48e5-8754-cde484e5d104"
"1f76d167-8045-4890-bec0-60e2ae6514e4","2020-11-02 00:35:47.823278","Import OBJ","cd1073fd-6e6b-438c-aeb1-3734ca26f3c0"
"1f76d167-8045-4890-bec0-60e2ae6514e4","2020-11-02 00:35:47.82375","Search","887afd3a-211a-44e7-8866-36e3d9e8744a"
"1f76d167-8045-4890-bec0-60e2ae6514e4","2020-11-02 00:35:47.83222","Asset Clicked","f50cd6d0-d02f-49b3-972a-c5840c76f1bf"
"1f76d167-8045-4890-bec0-60e2ae6514e4","2020-11-02 00:35:47.895854","EditMode","5b0470f7-60c2-4df7-9083-35cd652854c0"
"1f76d167-8045-4890-bec0-60e2ae6514e4","2020-11-02 00:35:47.896124","Time in EDIT","eab04d22-52cb-45c9-9565-80727fa29511"
"1f76d167-8045-4890-bec0-60e2ae6514e4","2020-11-02 00:35:47.906302","Time in LIBRARY","478919ee-ecd0-4292-a0b4-640467e2a832"
"1f76d167-8045-4890-bec0-60e2ae6514e4","2020-11-02 00:35:47.906505","EditMode","46a2326c-c69b-4083-8415-0b80d0e2ae9d"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:48.199107","pv","2da2fa2e-20e6-4071-a5e9-973ae0464eea"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:48.484985","pv","0bb956b1-291d-4be8-ba1f-e0a9d6980b45"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:48.944698","pv","d838acc4-c98f-4d4d-b7a7-b9c2d4a88d07"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:49.589571","pv","d782fbec-3268-43f1-ac34-33a8aff0ebd8"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:49.661283","pv","7be20191-27ff-4d6e-81fa-69e9b00eed62"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:50.562815","pv","30c4f30b-1809-4bfd-8a0e-975b073807ae"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:50.826803","pv","900b4a44-31a1-4220-b04d-9625f0db5082"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:51.355831","pv","b2c03509-6374-450b-9dc6-41dc5b424166"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:52.075028","pv","b1e25c50-5034-4a49-a866-ed037b8dadea"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:52.165013","pv","e443fb5b-59f0-42b6-aa89-b965ba1e84ea"
"36beabd4-4246-45ed-974e-dcd1437f2157","2020-11-02 00:35:52.53497","Time in OBJECT","4aeae63d-fc04-4c20-a9ed-90abe8ba5f95"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:52.868301","pv","ed856fbb-1e2f-4557-9c11-b976d5de4bea"
"d97441fc-caab-4761-9155-8d2c7a3e8b8c","2020-11-02 00:35:52.947429","Saves","0e6e61d2-a50c-4f36-8671-869049062e1b"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:53.313644","pv","6527f19c-f05a-4ec5-8566-63b78c435289"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:53.644691","pv","93dc0f08-da35-45d8-ba29-f4d47bc92d9c"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:54.442256","pv","27ed51b4-cdcf-4561-9a64-921fbf614601"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:54.602336","pv","35ff5126-2c63-4a1a-a9e0-bdd0d2f4351a"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:55.151342","pv","53069b0b-cd84-4f40-b3c4-350bf34d3a99"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:55.798418","pv","93ddd119-a8cd-4cf9-a574-545afd020f05"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:55.860678","pv","4aec3d86-d7cc-4952-ab69-0bb5711bb4da"
"d9d7fcd4-9e9f-40eb-ad50-11a7b1bc7846","2020-11-02 00:35:56.614381","Sphere","1aeb772e-c04a-4a9c-878b-866e5859a340"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:56.631038","pv","ee85d4ed-4d1d-42c8-b0fc-75a9c632b8c5"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:56.978484","pv","4e2f87d7-2c92-4657-9f55-78290dc1b84e"
"702a9ef2-ff08-4d86-b9e9-c4f0fc722912","2020-11-02 00:35:57.050957","TimeBanner opened -theme3","43eecb27-69cd-4659-be8f-1641b0c029fe"
"ca4e4f53-82df-4b6b-bf87-00efd25c6883","2020-11-02 00:35:57.061249","Time in OBJECT","8aec3b5f-f38c-4d4a-bb76-b9f32888807f"
"ca4e4f53-82df-4b6b-bf87-00efd25c6883","2020-11-02 00:35:57.072764","EditMode","92956956-4bb9-432b-b311-6c527ab37d1b"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:57.457799","pv","ece5daf8-545f-49be-84a5-cf5e985020f9"
"d9d7fcd4-9e9f-40eb-ad50-11a7b1bc7846","2020-11-02 00:35:57.517487","Sphere","de79dcb1-bd50-4786-aaeb-896fa2cce67d"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:58.166443","pv","480ad21b-78ae-48e5-8321-0680faacd184"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:35:58.201532","pv","589338d4-e4ea-4b77-bfd7-4752f1c395ad"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:58.81891","pv","0cf8eff3-a25a-46d1-a6b4-260d8f865c69"
"7ca7391f-a70e-4d54-9d3b-c2e85872cbde","2020-11-02 00:35:58.839603","Saves","7fe8a760-7d44-4c93-a3d7-7ccb6d526824"
"ca4e4f53-82df-4b6b-bf87-00efd25c6883","2020-11-02 00:35:59.552284","EditMode","d2a75d00-3477-43d7-97d5-ec333c467dd9"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:35:59.554948","pv","b2c1b8da-7c3f-4bd5-b1ed-5eb8c820063a"
"ca4e4f53-82df-4b6b-bf87-00efd25c6883","2020-11-02 00:35:59.569197","Time in EDIT","c65032f0-4b86-4189-b0fb-18bb2f652a88"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:00.33986","pv","989214a2-fc40-47b2-9699-d6d12e291127"
"d9d7fcd4-9e9f-40eb-ad50-11a7b1bc7846","2020-11-02 00:36:00.651862","Saves","7772bb4f-5a5e-4277-b9b1-60cb391b759e"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:01.076726","pv","e1f6e872-d36f-4ae8-a52e-ac4709135799"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:01.799444","pv","3e376ca4-87c4-4dac-8d4a-8de54e3c6281"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:02.626219","pv","8b40854b-ea1e-43e0-9976-91ad592640b7"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:03.602997","pv","928a9714-6705-419f-ba63-ee1c5cd95e8d"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:04.339088","pv","768c8bd0-bae7-4816-8e3e-f608df770c5c"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:05.139515","pv","be00b581-a240-4019-8334-07e23f5fae9c"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:05.849794","pv","a2c768e2-2527-431b-852e-9940746ea3e4"
"36beabd4-4246-45ed-974e-dcd1437f2157","2020-11-02 00:36:06.172414","Saves","3688f22c-2a6f-4ee8-a52d-6441bc8fb7a1"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:36:06.52824","pv","9a4ea7d8-1ca4-404f-844e-b485e2578f09"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:06.572871","pv","247b9cd9-2428-4e22-bb60-1094db8f09cb"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:07.365206","pv","05d2e72f-b891-46a8-a117-20f9fb50cc67"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:36:07.755864","pv","bf5856fa-424f-4102-b282-b1beccfdc881"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:08.155855","pv","9fe64682-a78e-43df-afe6-f1ab42372959"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:08.834602","pv","abd03e62-84c6-49f9-8973-e82dc803c5f2"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:36:08.935219","pv","4d15f187-7f4c-4f08-81c6-216106263979"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:09.604974","pv","8949a909-e65a-4d18-b916-3e3052bb9250"
"e1ebdbe1-e38a-40e6-9d6f-459c00b8058b","2020-11-02 00:36:09.762515","Wired","6e3f9c1b-db7f-4b4c-b469-917b4d7ed2f2"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:36:10.201939","pv","2ad5dbbb-c3c6-4f6c-b38a-dc6bcc86e150"
"d47d1052-0e5b-4883-8bb4-e942aa186edc","2020-11-02 00:36:10.261176","Saves","5c650048-6a1e-4b80-aeae-b616a65a3f08"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:10.499644","pv","74dc4a40-743b-413f-aa1b-99ab87f32e9f"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:11.268936","pv","58fb688c-49f5-4027-844c-7f0e8dd6a3ba"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:36:11.513139","pv","032d18f0-026a-4df8-99c5-d483637fc4a0"
"8b829e17-ba74-40ca-b1ff-63fcf989bfde","2020-11-02 00:36:11.78373","Saves","16a1e38c-a858-4f25-b6bb-bfe5133bf3f2"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:12.101312","pv","eeb98b1f-3c3f-47b0-9adc-32535d8a7339"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:36:12.714774","pv","95b5dd41-0f12-4d88-b3a6-0bbb36596e61"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:12.84241","pv","2ecdb305-f56e-46ad-866a-23687056a5b8"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:13.555795","pv","f0f22baf-e077-4210-930e-0ff5d9e037a0"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:36:13.928393","pv","93b44814-8850-4709-9c6e-bb803b304af2"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:14.269777","pv","6b65d379-b0b7-45e9-bb85-4b35a6b15142"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:15.033567","pv","f392b0c6-4651-4d89-9029-d55059b4c1ba"
"8b829e17-ba74-40ca-b1ff-63fcf989bfde","2020-11-02 00:36:15.156372","SelectFaces","7cfbbb1a-ae4b-4c69-ae0d-a5e356c39cf6"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:36:15.596531","pv","fb4d221b-2499-48e7-9d51-86350f81d190"
"d9eb22fb-c68c-4b24-927f-1f74aa5230e5","2020-11-02 00:36:15.673033","pv","98a7c12f-4643-4161-93fd-81ac727aa135"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:15.822585","pv","64182d41-147e-4be3-a711-8ba9f17d4024"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:16.619285","pv","d0e187e3-1995-4427-abf2-d445714b63ad"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:36:16.729992","pv","79809ac9-e807-4d1b-b267-b14166841b57"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:17.353956","pv","47690ff7-2cf6-410d-8e9e-4094b6243ee5"
"8b829e17-ba74-40ca-b1ff-63fcf989bfde","2020-11-02 00:36:17.504022","SelectFaces","474375d6-0f53-41b2-9e56-57e3be830801"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:36:17.93887","pv","4f738c6d-09b2-495f-b8ef-8981b2d21f8c"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:18.06577","pv","bd94d7ef-40ec-46a6-b856-917477a58dbf"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:18.791543","pv","e3bede7e-b27d-4782-80d9-59cf4084549a"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:36:19.07777","pv","031bfd08-0b21-49f6-a270-0fdd00625ae1"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:19.53859","pv","4319dc20-86dc-4927-b6af-3e714f72220b"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:36:20.2959","pv","b72dda50-a415-4a04-85fd-a060f557ba95"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:20.319175","pv","21df0696-81e6-4226-98cf-ef37c42dfb47"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:21.052436","pv","2d7573f4-a9df-4e93-939b-3913499a6fae"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:36:21.52391","pv","4821cb88-7b55-40ce-815e-d38c77630646"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:21.645196","pv","6794871f-15cb-4597-b3d7-ea511348fa13"
"33a4622c-1b6a-4471-b0fb-c452b6f1ada0","2020-11-02 00:36:22.37299","pv","b076b5a3-2a61-49b8-be1a-83ccd07f1e5d"
"8b829e17-ba74-40ca-b1ff-63fcf989bfde","2020-11-02 00:36:22.462203","SelectFaces","cddd5a3a-9bdd-468b-837d-7032a726b7cc"
"8b829e17-ba74-40ca-b1ff-63fcf989bfde","2020-11-02 00:36:22.705773","SelectFaces","12dd54ee-dc35-4aaf-8964-f424395fb0d5"
"a449dba7-ddf6-4334-8173-51000912848c","2020-11-02 00:36:22.731405","pv","55277a17-2686-4258-a23f-9616a8435590"
